#Supplementary Table 2 Summary of protein targets measured using the Olink Explore HT platform,,,,,,,,,,,,,,,,,,,,,,,,,,,
#sd - standard deviation; cv - coefficient of variation; p.dip - p-value of a dip test for multi-modal distribution: cis.pQTL - whehter or not a cis-pQTL was identified; med.pred = median (and 25th and 75th percentil) value of predicted correlation coefficient across all protein groups measued; Seer ID - best correlating Seer protein group; spear.seer = associated Spearman correlation coefficient; SomaLogic ID = best correlating aptamer ID; spear.soma = associated Spearman correlation coefficient
#
Olink ID,OlinkID_vendor,Assay,UniProt,Block,missing.per.olink,below.lod.per.olink,cv.olink,mean.cv.olink,sd.cv.olink,n.olink,mean.l2.olink,sd.l2.olink,median.l2.olink,min.l2.olink,max.l2.olink,faction.outlier.olink,p.dip.olink,cis.pQTL.olink,cis.pav.olink,med.pred,p25.pred,p75.pred,Seer ID,spear.seer,SomaLogic ID,spear.soma,correlation.cluster
SEPTIN3_44226,OID44226,SEPTIN3,Q9UH03,4,0.00,12.39,19.05,1.25,0.24,22.00,0.19,0.94,0.11,-2.45,5.16,0.01,0.87,FALSE,FALSE,0.18,0.18,0.19,,,seq.18316.75,0.04,
SEPTIN7_43063,OID43063,SEPTIN7,Q16181,3,0.00,92.97,98.50,-1.03,2.44,22.00,0.08,2.23,0.49,-6.40,7.93,0.07,0.00,FALSE,FALSE,0.07,0.07,0.07,prot.3675,0.09,seq.29423.15,0.10,
SEPTIN8_44227,OID44227,SEPTIN8,Q92599,4,0.00,0.00,9.67,0.39,0.14,22.00,0.68,0.40,0.63,-0.48,3.21,0.01,0.99,FALSE,FALSE,0.29,0.29,0.30,,,seq.25801.4,0.24,
SEPTIN9_44228,OID44228,SEPTIN9,Q9UHD8,4,0.00,74.88,18.62,-0.09,0.28,22.00,-0.10,0.42,-0.11,-1.60,4.87,0.01,0.99,FALSE,FALSE,0.13,0.12,0.13,prot.5948,0.13,seq.33540.13,0.11,
SERF1A_SERF1B_41783,OID41783,SERF1A_SERF1B,O75920,2,0.14,62.51,21.24,1.55,0.33,22.00,-0.67,1.10,-0.82,-4.23,6.17,0.00,1.00,FALSE,FALSE,0.06,0.06,0.07,,,seq.7842.52,0.02,
SERPINA11_45254,OID45254,SERPINA11,Q86U17,6,1.11,2.18,14.88,0.45,0.24,21.00,1.40,0.88,1.52,-7.38,4.10,0.00,0.99,TRUE,TRUE,0.60,0.60,0.61,prot.4231,0.28,seq.9002.36,0.65,
SERPINA12_44921,OID44921,SERPINA12,Q8IW75,5,0.07,1.46,19.95,-3.48,0.28,22.00,-1.20,2.71,-2.22,-4.64,5.57,0.00,0.00,TRUE,FALSE,0.69,0.69,0.70,prot.4321,0.20,seq.6551.94,0.85,
SERPINA1_45489,OID45489,SERPINA1,P01009,8,0.84,6.46,10.47,-0.90,0.15,22.00,-0.85,0.22,-0.86,-1.80,0.55,0.00,0.99,FALSE,FALSE,0.35,0.35,0.36,prot.1644,0.22,seq.3580.25,0.21,
SERPINA3_45490,OID45490,SERPINA3,P01011,8,0.84,0.00,10.03,0.16,0.15,22.00,0.21,0.28,0.22,-0.99,1.33,0.00,1.00,TRUE,FALSE,0.50,0.50,0.51,prot.1645,0.49,seq.4153.11,0.49,
SERPINA4_45491,OID45491,SERPINA4,P29622,8,0.84,0.00,8.30,0.50,0.12,22.00,0.31,0.31,0.31,-1.09,4.86,0.00,0.91,TRUE,FALSE,0.60,0.59,0.61,prot.2421,0.57,seq.3449.58,0.70,
SERPINA5_45492,OID45492,SERPINA5,P05154,8,0.84,7.23,16.02,-4.00,0.27,22.00,-3.77,0.49,-3.80,-4.96,8.54,0.00,0.98,TRUE,TRUE,0.46,0.45,0.47,prot.1796,0.37,seq.3389.7,0.35,
SERPINA6_45493,OID45493,SERPINA6,P08185,8,0.84,5.54,13.76,0.45,0.20,22.00,0.14,0.30,0.13,-0.66,2.25,0.00,0.99,TRUE,FALSE,0.44,0.43,0.45,prot.1888,0.34,seq.4785.30,0.02,
SERPINA7_45494,OID45494,SERPINA7,P05543,8,0.84,20.70,15.14,-0.09,0.23,22.00,0.41,0.36,0.43,-1.64,1.99,0.00,0.97,TRUE,TRUE,0.50,0.49,0.51,prot.1812,0.52,seq.2706.69,0.53,
SERPINA9_44229,OID44229,SERPINA9,Q86WD7,4,0.00,1.46,10.26,-1.23,0.14,22.00,-0.23,0.77,-0.23,-3.15,2.56,0.00,0.73,TRUE,TRUE,0.38,0.38,0.38,,,seq.7266.4,0.27,
SERPINB1_45255,OID45255,SERPINB1,P30740,6,1.11,6.62,12.28,0.79,0.17,21.00,1.04,0.54,1.01,-0.79,4.58,0.00,0.99,FALSE,FALSE,0.60,0.59,0.60,prot.2456,0.54,seq.10737.96,0.56,
SERPINB4_44230,OID44230,SERPINB4,P48594,4,0.00,1.46,21.07,1.02,0.28,22.00,0.37,0.74,0.31,-1.71,4.84,0.01,1.00,FALSE,FALSE,0.26,0.26,0.27,prot.7635,-0.10,seq.15444.45,0.21,
SERPINB5_43064,OID43064,SERPINB5,P36952,3,0.00,92.21,40.81,-0.32,0.70,22.00,-0.35,1.01,-0.19,-7.22,1.92,0.02,1.00,FALSE,FALSE,0.02,0.01,0.02,prot.7563,-0.17,seq.15417.3,-0.04,
SERPINB6_44922,OID44922,SERPINB6,P35237,5,0.07,0.56,11.70,0.96,0.16,22.00,1.01,0.36,1.00,-0.30,3.58,0.00,0.95,TRUE,FALSE,0.30,0.29,0.31,,,seq.29772.27,-0.01,
SERPINB8_44231,OID44231,SERPINB8,P50452,4,0.00,20.18,9.37,-0.35,0.14,22.00,0.02,0.52,0.00,-1.68,2.84,0.00,0.99,TRUE,TRUE,0.45,0.44,0.45,prot.2782,0.00,seq.19130.81,0.57,
SERPINB9_44232,OID44232,SERPINB9,P50453,4,0.00,10.86,14.28,1.45,0.22,22.00,1.63,0.39,1.65,-0.17,4.36,0.00,1.00,FALSE,FALSE,0.52,0.51,0.53,prot.2783,0.55,seq.21221.67,0.66,
SERPINC1_45495,OID45495,SERPINC1,P01008,8,0.84,0.00,8.39,0.85,0.13,22.00,0.49,0.22,0.50,-0.53,1.27,0.00,1.00,FALSE,FALSE,0.40,0.40,0.40,prot.1643,0.25,seq.3344.60,0.17,
SERPIND1_45496,OID45496,SERPIND1,P05546,8,0.84,0.00,8.56,0.28,0.12,22.00,0.15,0.33,0.16,-1.03,1.59,0.00,0.99,FALSE,FALSE,0.62,0.62,0.63,prot.1813,0.12,seq.3316.58,0.81,
SERPINE1_45256,OID45256,SERPINE1,P05121,6,1.11,1.97,11.82,0.39,0.19,21.00,0.60,0.70,0.60,-2.38,3.06,0.00,0.94,FALSE,FALSE,0.74,0.73,0.74,prot.1794,0.78,seq.2925.9,0.88,
SERPINE2_44923,OID44923,SERPINE2,P07093,5,0.07,14.62,28.00,2.91,0.38,22.00,2.57,0.91,2.59,-0.43,6.05,0.00,0.99,TRUE,FALSE,0.70,0.69,0.71,prot.1845,0.86,seq.19154.41,0.82,
SERPINF1_45497,OID45497,SERPINF1,P36955,8,0.84,15.44,11.28,0.08,0.15,22.00,0.09,0.25,0.09,-0.68,4.38,0.00,0.88,TRUE,FALSE,0.52,0.51,0.52,prot.2565,0.26,seq.7735.17,0.57,
SERPINF2_45498,OID45498,SERPINF2,P08697,8,0.84,0.00,9.58,0.43,0.14,22.00,0.30,0.26,0.29,-1.00,3.76,0.00,1.00,TRUE,TRUE,0.44,0.43,0.44,prot.1913,-0.07,seq.3024.18,0.35,
SERPING1_45499,OID45499,SERPING1,P05155,8,0.84,0.00,7.10,0.00,0.10,22.00,-0.29,0.22,-0.29,-1.21,1.14,0.00,0.99,FALSE,FALSE,0.42,0.42,0.43,prot.1797,0.01,seq.4479.14,0.30,
SERPINH1_43065,OID43065,SERPINH1,P50454,3,0.00,46.35,57.85,2.56,0.78,22.00,3.21,1.28,3.30,-2.28,8.45,0.01,0.99,FALSE,FALSE,0.43,0.42,0.44,prot.2784,0.56,seq.10800.15,0.50,
SERPINI1_44924,OID44924,SERPINI1,Q99574,5,0.07,23.54,19.75,-0.70,0.28,22.00,-0.66,0.32,-0.65,-2.36,0.74,0.00,0.99,TRUE,FALSE,0.32,0.32,0.33,prot.7299,0.15,seq.29557.69,0.02,
SERPINI2_44233,OID44233,SERPINI2,O75830,4,0.00,0.28,11.27,-0.30,0.16,22.00,-0.06,0.90,-0.17,-2.10,3.76,0.00,0.99,FALSE,FALSE,0.21,0.21,0.22,,,seq.7117.21,-0.05,
SERTAD1_41784,OID41784,SERTAD1,Q9UHV2,2,0.14,84.95,43.07,-0.24,0.76,22.00,-0.09,0.89,-0.03,-7.72,4.49,0.00,0.99,FALSE,FALSE,0.02,0.02,0.02,,,,,
SERTAD2_40593,OID40593,SERTAD2,Q14140,1,0.00,91.09,184.16,0.90,3.55,22.00,0.84,3.50,0.60,-6.59,10.25,0.00,0.00,FALSE,FALSE,0.02,0.01,0.02,,,,,
SERTAD4_41785,OID41785,SERTAD4,Q9NUC0,2,0.14,78.61,75.67,-4.46,1.29,22.00,-3.13,1.91,-3.13,-10.35,5.39,0.00,0.99,FALSE,FALSE,0.02,0.02,0.02,,,,,
SESTD1_41786,OID41786,SESTD1,Q86VW0,2,0.14,72.61,41.31,0.92,0.78,22.00,0.99,1.28,1.05,-6.72,4.91,0.00,1.00,FALSE,FALSE,0.16,0.15,0.16,prot.4254,0.21,seq.31418.43,-0.06,
SETBP1_41787,OID41787,SETBP1,Q9Y6X0,2,0.14,62.58,26.79,0.24,0.34,22.00,0.01,0.93,-0.20,-1.63,7.97,0.00,0.94,FALSE,FALSE,0.04,0.04,0.04,prot.6315,0.00,seq.24471.2,-0.01,
SETD5_41788,OID41788,SETD5,Q9C0A6,2,0.14,71.85,73.57,-0.39,0.92,22.00,0.38,1.87,0.40,-6.95,6.97,0.00,0.99,FALSE,FALSE,0.04,0.04,0.04,,,,,
SETD7_40594,OID40594,SETD7,Q8WTS6,1,0.00,85.53,64.75,-0.16,0.91,22.00,-0.15,1.00,0.00,-7.64,2.55,0.01,0.99,FALSE,FALSE,0.05,0.04,0.05,,,,,
SETMAR_44234,OID44234,SETMAR,Q53H47,4,0.00,0.00,6.80,0.58,0.10,22.00,0.30,0.39,0.29,-1.31,2.14,0.01,1.00,TRUE,TRUE,0.29,0.29,0.29,,,seq.12462.36,0.12,
SEZ6L2_44236,OID44236,SEZ6L2,Q6UXD5,4,0.00,4.94,10.43,0.07,0.15,22.00,0.27,0.36,0.25,-0.94,2.95,0.00,0.99,TRUE,TRUE,0.22,0.22,0.23,,,seq.3867.49,-0.01,
SEZ6L_44925,OID44925,SEZ6L,Q9BYH1,5,0.07,0.00,13.63,0.16,0.20,22.00,0.53,0.37,0.52,-1.46,2.20,0.00,0.99,FALSE,FALSE,0.57,0.56,0.58,prot.618,0.50,seq.19563.3,0.67,
SEZ6_44235,OID44235,SEZ6,Q53EL9,4,0.00,21.92,13.79,0.01,0.20,22.00,0.30,0.39,0.28,-0.90,3.17,0.01,0.99,FALSE,FALSE,0.23,0.22,0.24,,,seq.34134.43,0.12,
SF3B3_40595,OID40595,SF3B3,Q15393,1,0.00,58.94,179.32,1.65,2.68,22.00,1.96,3.16,1.18,-5.54,8.50,0.00,0.00,FALSE,FALSE,0.10,0.09,0.10,prot.6623,0.10,seq.31027.1,0.04,
SF3B4_44237,OID44237,SF3B4,Q15427,4,0.00,51.64,27.48,0.08,0.40,22.00,0.23,0.68,0.22,-2.59,3.96,0.01,1.00,FALSE,FALSE,0.19,0.19,0.20,prot.3625,0.18,seq.13449.25,-0.04,
SFRP1_44238,OID44238,SFRP1,Q8N474,4,0.00,10.30,11.98,1.87,0.18,22.00,1.34,0.50,1.30,-0.08,6.20,0.01,1.00,TRUE,FALSE,0.55,0.55,0.56,prot.4418,0.59,seq.3221.54,0.68,
SFRP4_44926,OID44926,SFRP4,Q6FHJ7,5,0.07,0.00,9.28,1.23,0.13,22.00,0.90,0.51,0.93,-1.39,2.28,0.00,0.99,FALSE,FALSE,0.69,0.69,0.70,prot.3961,0.79,seq.17447.52,0.87,
SFTPA2_43066,OID43066,SFTPA2,Q8IWL1,3,0.00,43.15,23.67,0.02,0.33,22.00,0.48,0.87,0.44,-2.03,3.38,0.00,0.99,TRUE,TRUE,0.16,0.16,0.16,,,seq.33696.14,-0.04,
SFTPD_44927,OID44927,SFTPD,P35247,5,0.07,0.07,6.97,0.37,0.10,22.00,0.09,0.67,0.07,-2.15,3.15,0.00,1.00,TRUE,FALSE,0.72,0.71,0.72,prot.2524,0.86,seq.19590.46,0.64,
SGCG_41789,OID41789,SGCG,Q13326,2,0.14,67.25,149.02,0.19,1.40,22.00,0.21,2.13,0.46,-6.29,7.68,0.00,0.02,FALSE,FALSE,0.04,0.03,0.04,,,,,
SGF29_43067,OID43067,SGF29,Q96ES7,3,0.00,38.90,32.85,0.37,0.45,22.00,0.81,0.73,0.76,-1.50,7.57,0.02,0.72,FALSE,FALSE,0.27,0.26,0.27,prot.7294,0.20,seq.26292.45,0.38,
SGK1_40596,OID40596,SGK1,O00141,1,0.00,91.44,96.79,-0.87,2.49,22.00,-0.47,2.08,0.09,-6.40,3.43,0.09,0.00,FALSE,FALSE,0.03,0.03,0.03,,,seq.21144.160,0.00,
SGSH_44928,OID44928,SGSH,P51688,5,0.07,8.29,19.74,0.19,0.30,22.00,0.14,0.64,0.16,-2.66,3.33,0.00,0.99,TRUE,TRUE,0.56,0.56,0.57,,,seq.21766.50,0.66,
SGTA_44929,OID44929,SGTA,O43765,5,0.07,0.14,21.06,1.88,0.28,22.00,2.19,0.56,2.17,0.08,5.46,0.00,0.80,FALSE,FALSE,0.65,0.65,0.65,prot.378,0.68,seq.3868.8,0.71,1
SH2B3_43068,OID43068,SH2B3,Q9UQQ2,3,0.00,45.86,36.03,1.28,0.50,22.00,1.21,0.80,1.19,-2.09,6.36,0.01,0.99,FALSE,FALSE,0.31,0.31,0.32,prot.6095,0.31,seq.22019.21,0.06,
SH2D1A_44239,OID44239,SH2D1A,O60880,4,0.00,33.40,21.17,0.58,0.30,22.00,1.08,0.59,1.07,-0.72,3.63,0.00,0.98,TRUE,TRUE,0.40,0.39,0.41,,,seq.4567.82,0.41,
SH2D3C_40597,OID40597,SH2D3C,Q8N5H7,1,0.00,80.51,25.84,0.25,0.42,22.00,0.24,0.59,0.24,-2.15,3.53,0.01,0.99,FALSE,FALSE,0.02,0.02,0.03,,,seq.12704.26,-0.05,
SH2D4B_41790,OID41790,SH2D4B,Q5SQS7,2,0.14,60.70,28.82,8.63,0.36,22.00,0.56,1.80,0.10,-3.23,9.98,0.00,1.00,FALSE,FALSE,0.09,0.09,0.09,,,,,
SH2D7_41791,OID41791,SH2D7,A6NKC9,2,0.14,88.99,65.88,-0.33,0.89,22.00,-0.18,1.32,-0.13,-7.32,6.38,0.00,1.00,FALSE,FALSE,0.01,0.01,0.01,,,seq.34219.7,0.01,
SH3BGRL2_43069,OID43069,SH3BGRL2,Q9UJC5,3,0.00,44.68,28.20,0.72,0.42,22.00,1.02,1.17,0.82,-2.53,8.65,0.03,0.91,FALSE,FALSE,0.19,0.19,0.20,prot.5985,0.14,seq.19113.66,0.20,
SH3BP1_44240,OID44240,SH3BP1,Q9Y3L3,4,0.00,82.19,35.48,0.62,0.59,22.00,-0.71,0.98,-0.67,-8.18,4.25,0.01,0.93,FALSE,FALSE,0.08,0.08,0.09,prot.6194,0.07,,,
SH3BP5L_43071,OID43071,SH3BP5L,Q7L8J4,3,0.00,24.29,23.96,1.29,0.35,22.00,1.87,0.76,1.80,-0.23,8.12,0.02,0.99,FALSE,FALSE,0.41,0.40,0.42,prot.4151,0.28,seq.34772.10,0.45,
SH3BP5_43070,OID43070,SH3BP5,O60239,3,0.00,23.73,27.09,1.48,0.36,22.00,0.97,1.15,0.94,-3.16,6.81,0.00,0.80,TRUE,FALSE,0.31,0.31,0.31,prot.1293,0.20,seq.23662.10,0.23,
SH3D19_43072,OID43072,SH3D19,Q5HYK7,3,0.00,77.24,28.45,0.39,0.39,22.00,0.39,0.48,0.38,-1.22,4.59,0.01,0.98,FALSE,FALSE,0.10,0.10,0.10,,,,,
SH3D21_41792,OID41792,SH3D21,A4FU49,2,0.14,80.91,207.89,0.05,1.88,22.00,0.64,1.94,0.68,-6.57,7.84,0.00,0.49,FALSE,FALSE,0.04,0.03,0.04,,,,,
SH3GL1_41793,OID41793,SH3GL1,Q99961,2,0.14,58.82,46.41,0.23,0.79,22.00,1.00,1.02,1.11,-3.69,4.94,0.00,0.99,FALSE,FALSE,0.20,0.20,0.21,prot.5162,0.30,seq.33093.34,0.17,
SH3GL3_43073,OID43073,SH3GL3,Q99963,3,0.00,83.99,116.44,-0.05,1.42,22.00,0.41,1.78,0.62,-7.07,5.58,0.04,0.83,FALSE,FALSE,0.07,0.06,0.07,,,seq.18318.98,0.09,
SH3GLB2_44241,OID44241,SH3GLB2,Q9NR46,4,0.00,19.62,59.78,1.17,0.48,22.00,1.57,0.79,1.51,-0.84,5.53,0.01,0.86,TRUE,FALSE,0.56,0.55,0.57,prot.615,0.37,seq.18222.34,0.77,
SH3PXD2B_44242,OID44242,SH3PXD2B,A1X283,4,0.00,1.95,15.80,0.83,0.24,22.00,1.31,0.96,1.29,-1.24,5.86,0.00,0.99,TRUE,FALSE,0.60,0.59,0.61,prot.510,0.75,seq.25297.11,0.86,
SHANK1_41794,OID41794,SHANK1,Q9Y566,2,0.14,69.06,19.09,0.18,0.28,22.00,0.10,0.51,0.08,-3.45,3.12,0.00,0.92,FALSE,FALSE,0.09,0.08,0.09,,,seq.13256.21,0.03,
SHBG_45411,OID45411,SHBG,P04278,7,0.07,0.00,9.84,0.40,0.14,22.00,0.41,0.69,0.39,-2.33,3.47,0.00,1.00,FALSE,FALSE,0.77,0.76,0.77,,,seq.4929.55,0.94,
SHC1_43074,OID43074,SHC1,P29353,3,0.00,74.11,23.67,-0.21,0.35,22.00,0.18,0.87,-0.01,-1.94,6.50,0.05,0.99,FALSE,FALSE,0.07,0.06,0.07,prot.2414,0.02,seq.5272.55,0.05,
SHC3_43075,OID43075,SHC3,Q92529,3,0.00,67.78,43.12,-0.36,0.80,22.00,-0.04,0.68,-0.02,-4.03,3.86,0.00,1.00,FALSE,FALSE,0.09,0.08,0.09,,,,,
SHD_43076,OID43076,SHD,Q96IW2,3,0.00,73.70,50.44,-1.43,0.84,22.00,-0.96,1.46,-1.07,-8.84,7.28,0.02,0.97,FALSE,FALSE,0.00,0.00,0.01,,,seq.23554.2,-0.03,
SHE_40598,OID40598,SHE,Q5VZ18,1,0.00,84.55,253.83,-2.58,3.02,22.00,-1.40,3.09,-0.40,-6.48,8.43,0.00,0.00,FALSE,FALSE,0.01,0.01,0.01,,,seq.31627.18,0.01,
SHH_44243,OID44243,SHH,Q15465,4,0.00,99.72,8.95,1.75,0.13,22.00,1.06,0.70,1.13,-1.65,6.51,0.00,0.42,FALSE,FALSE,0.20,0.19,0.21,prot.6626,0.05,seq.2743.5,-0.01,
SHISA5_45257,OID45257,SHISA5,Q8N114,6,1.11,21.53,12.74,-0.05,0.17,21.00,0.17,0.38,0.16,-1.92,2.82,0.00,0.98,FALSE,FALSE,0.33,0.33,0.34,,,seq.34666.63,0.24,
SHMT1_44930,OID44930,SHMT1,P34896,5,0.07,0.63,13.24,2.02,0.20,22.00,1.76,0.89,1.79,-0.97,5.53,0.00,0.99,TRUE,TRUE,0.72,0.70,0.72,prot.2510,0.83,seq.12334.25,0.73,
SHMT2_44931,OID44931,SHMT2,P34897,5,0.07,0.00,32.42,2.43,0.45,22.00,2.65,0.81,2.65,-1.10,7.67,0.00,0.99,FALSE,FALSE,0.63,0.63,0.64,prot.2511,0.65,seq.12691.44,0.64,4
SHOC1_41795,OID41795,SHOC1,Q5VXU9,2,0.14,70.45,59.31,-1.63,1.56,22.00,-0.73,1.50,-0.71,-7.90,5.94,0.00,0.96,FALSE,FALSE,0.02,0.02,0.03,,,,,
SHOX2_41797,OID41797,SHOX2,O60902,2,0.14,66.34,82.30,-1.44,2.08,22.00,-0.20,1.94,-0.13,-7.77,6.89,0.00,0.98,FALSE,FALSE,0.01,0.01,0.02,,,,,
SHOX_41796,OID41796,SHOX,O15266,2,0.14,49.13,26.57,-0.40,0.50,22.00,-0.59,1.43,-0.85,-4.72,7.36,0.00,0.99,FALSE,FALSE,0.03,0.03,0.03,,,seq.24711.21,0.01,
SHPK_43077,OID43077,SHPK,Q9UHJ6,3,0.00,74.11,23.90,-0.40,0.34,22.00,0.08,0.79,-0.06,-2.40,4.78,0.03,0.99,FALSE,FALSE,0.04,0.04,0.04,prot.5956,0.00,,,
SHPRH_43078,OID43078,SHPRH,Q149N8,3,0.00,69.59,27.62,-0.63,0.39,22.00,-0.32,0.77,-0.45,-2.08,5.65,0.03,0.99,FALSE,FALSE,0.06,0.06,0.07,,,,,
SHROOM1_41798,OID41798,SHROOM1,Q2M3G4,2,0.14,79.72,75.84,0.12,1.62,22.00,0.10,1.91,0.47,-6.60,6.10,0.00,0.01,FALSE,FALSE,0.02,0.02,0.02,,,seq.32064.41,0.00,
SHROOM2_41799,OID41799,SHROOM2,Q13796,2,0.14,71.57,18.62,0.50,0.28,22.00,-0.17,1.01,-0.41,-2.52,6.80,0.00,0.97,FALSE,FALSE,0.10,0.09,0.10,,,,,
SHROOM3_41800,OID41800,SHROOM3,Q8TF72,2,0.14,65.30,32.93,-0.09,0.46,22.00,0.07,0.66,0.00,-3.06,3.80,0.00,0.99,FALSE,FALSE,0.04,0.04,0.05,prot.4637,,,,
SHROOM4_41801,OID41801,SHROOM4,Q9ULL8,2,0.14,78.40,43.48,0.15,0.62,22.00,0.07,0.99,0.12,-7.56,6.70,0.00,0.99,FALSE,FALSE,0.10,0.10,0.10,prot.6037,0.15,,,
SIAE_44932,OID44932,SIAE,Q9HAT2,5,0.07,0.14,12.34,1.13,0.17,22.00,0.57,0.45,0.58,-2.51,3.65,0.00,1.00,TRUE,TRUE,0.54,0.53,0.54,prot.5544,0.45,seq.9263.57,0.55,
SIGLEC10_44244,OID44244,SIGLEC10,Q96LC7,4,0.00,12.25,8.30,-0.19,0.12,22.00,0.49,0.37,0.48,-1.35,2.24,0.00,1.00,TRUE,TRUE,0.51,0.49,0.51,,,seq.26332.62,0.62,
SIGLEC15_43079,OID43079,SIGLEC15,Q6ZMC9,3,0.00,68.34,39.68,-0.13,0.58,22.00,0.34,0.95,0.30,-7.20,5.44,0.01,0.99,FALSE,FALSE,0.06,0.06,0.06,,,seq.10847.1,0.04,
SIGLEC1_44933,OID44933,SIGLEC1,Q9BZZ2,5,0.07,48.89,14.25,-0.70,0.20,22.00,0.21,0.60,0.22,-6.52,2.49,0.00,0.99,TRUE,TRUE,0.44,0.44,0.45,,,seq.4464.10,0.50,
SIGLEC5_45258,OID45258,SIGLEC5,O15389,6,1.11,24.42,17.02,0.21,0.26,21.00,-0.88,2.71,-0.05,-10.63,2.57,0.00,0.00,TRUE,FALSE,0.71,0.69,0.72,prot.7237,-0.02,seq.16792.4,0.91,
SIGLEC6_44245,OID44245,SIGLEC6,O43699,4,0.00,9.88,12.87,0.29,0.17,22.00,0.61,0.46,0.60,-1.47,5.26,0.01,0.99,TRUE,FALSE,0.35,0.34,0.36,,,seq.2741.22,0.36,
SIGLEC7_44934,OID44934,SIGLEC7,Q9Y286,5,0.07,0.00,8.23,0.16,0.12,22.00,0.19,0.33,0.19,-1.49,1.58,0.00,0.99,FALSE,FALSE,0.58,0.57,0.58,,,seq.2742.68,0.70,
SIGLEC8_44246,OID44246,SIGLEC8,Q9NYZ4,4,0.00,13.36,12.39,0.75,0.18,22.00,0.35,0.54,0.34,-1.56,3.02,0.00,0.97,TRUE,FALSE,0.25,0.23,0.26,prot.8000,,seq.7864.3,0.06,
SIGLEC9_44247,OID44247,SIGLEC9,Q9Y336,4,0.00,14.34,9.75,-0.05,0.14,22.00,0.16,0.38,0.17,-1.29,2.26,0.00,0.95,TRUE,TRUE,0.43,0.41,0.43,prot.6167,0.09,seq.3007.7,0.58,
SIK3_40599,OID40599,SIK3,Q9Y2K2,1,0.00,80.51,96.78,-0.02,0.87,22.00,0.04,1.28,0.06,-7.32,8.01,0.02,1.00,FALSE,FALSE,0.05,0.05,0.05,,,,,
SIKE1_41802,OID41802,SIKE1,Q9BRV8,2,0.14,79.58,49.02,0.53,0.80,22.00,0.87,1.01,0.89,-3.30,7.37,0.00,1.00,FALSE,FALSE,0.13,0.12,0.13,prot.5201,0.15,,,
SIL1_44248,OID44248,SIL1,Q9H173,4,0.00,1.18,5.93,-0.77,0.09,22.00,-0.38,0.42,-0.39,-2.25,2.54,0.02,1.00,TRUE,TRUE,0.29,0.28,0.29,prot.5421,0.22,seq.21338.44,0.08,
SIM1_41803,OID41803,SIM1,P81133,2,0.14,66.13,43.65,-0.41,0.61,22.00,0.18,1.02,0.05,-3.23,6.24,0.00,0.99,FALSE,FALSE,0.03,0.03,0.03,,,,,
SIMC1_41804,OID41804,SIMC1,Q8NDZ2,2,0.14,93.87,214.48,-0.97,3.27,22.00,-0.25,2.88,-0.08,-6.90,12.51,0.00,0.00,FALSE,FALSE,0.02,0.01,0.02,,,,,
SIN3B_41805,OID41805,SIN3B,O75182,2,0.14,87.53,38.86,-2.05,0.56,22.00,-1.33,1.17,-1.47,-8.94,5.03,0.00,0.94,FALSE,FALSE,0.04,0.03,0.04,,,,,
SIPA1_43080,OID43080,SIPA1,Q96FS4,3,0.00,11.62,27.20,-0.27,0.40,22.00,0.14,0.63,0.11,-1.81,4.13,0.01,0.99,FALSE,FALSE,0.22,0.22,0.22,prot.4923,0.33,,,
SIRPA_45259,OID45259,SIRPA,P78324,6,1.11,5.77,6.87,-0.24,0.10,21.00,0.09,0.38,0.10,-1.40,1.59,0.00,0.60,TRUE,TRUE,0.61,0.60,0.62,prot.3116,,seq.5430.66,0.72,
SIRPB1_44935,OID44935,SIRPB1,O00241,5,0.07,0.63,12.31,-0.78,0.17,22.00,0.16,0.47,0.15,-1.72,2.73,0.00,1.00,TRUE,FALSE,0.50,0.50,0.51,,,seq.6247.9,0.42,
SIRPG_41806,OID41806,SIRPG,Q9P1W8,2,0.14,53.45,32.95,-0.21,0.51,22.00,0.61,0.72,0.55,-2.51,5.00,0.00,0.99,TRUE,TRUE,0.18,0.18,0.19,,,seq.9241.40,0.16,
SIRT1_43081,OID43081,SIRT1,Q96EB6,3,0.00,89.28,30.55,0.87,0.43,22.00,0.81,0.64,0.86,-1.67,5.03,0.00,1.00,FALSE,FALSE,0.10,0.10,0.10,,,seq.19823.75,-0.01,
SIRT2_44249,OID44249,SIRT2,Q8IXJ6,4,0.00,0.97,14.96,1.84,0.22,22.00,2.48,0.73,2.44,-1.32,6.78,0.01,0.94,FALSE,FALSE,0.60,0.59,0.60,prot.4344,0.68,seq.23031.6,0.24,
SIRT3_40600,OID40600,SIRT3,Q9NTG7,1,0.00,82.12,29.93,-0.29,0.49,22.00,0.06,0.83,-0.04,-2.52,4.86,0.02,0.78,FALSE,FALSE,0.06,0.05,0.06,prot.5702,0.02,seq.17495.141,-0.09,
SIRT5_43082,OID43082,SIRT5,Q9NXA8,3,0.00,62.00,35.72,-0.66,0.49,22.00,-0.11,1.31,-0.27,-3.34,7.59,0.01,0.94,FALSE,FALSE,0.08,0.07,0.08,prot.5773,0.01,seq.12461.8,0.00,
SIRT6_40601,OID40601,SIRT6,Q8N6T7,1,0.00,47.88,44.16,-0.51,0.43,22.00,-0.30,0.62,-0.37,-2.05,4.84,0.01,1.00,FALSE,FALSE,0.10,0.09,0.10,,,seq.21833.6,0.00,
